,Flight_id,Start_location,End_location,Start_date,End_date,Start_time,End_time,Duration,Price,Origin_airport,Destinantion_airport,Number_of_grounds,Is_return
84,ba3203ee-85a7-4ec7-8944-d2c8668c3113,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,06:00,07:30,2h 30m,290 zł,KRK,LTN,0,False
85,ba3203ee-85a7-4ec7-8944-d2c8668c3113,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,21:05,00:20,2h 15m,290 zł,STN,KRK,0,True
86,0500dbdd-aca2-4323-a56a-68620d87972e,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,05:50,07:15,2h 25m,295 zł,KRK,STN,0,False
87,0500dbdd-aca2-4323-a56a-68620d87972e,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,21:05,00:20,2h 15m,295 zł,STN,KRK,0,True
88,7c250fdd-5558-4fd5-8558-fb8005f71535,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,18:00,19:35,2h 35m,290 zł,KRK,LGW,0,False
89,7c250fdd-5558-4fd5-8558-fb8005f71535,krakow-polska,londyn-wielka-brytania,2024-05-10,2024-05-12,21:05,00:20,2h 15m,290 zł,STN,KRK,0,True
90,db9ec467-7ac0-42ec-969a-ecfebded2deb,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,12:45,14:20,2h 35m,302 zł,KRK,LTN,0,False
91,db9ec467-7ac0-42ec-969a-ecfebded2deb,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,17:25,20:45,2h 20m,302 zł,LTN,KRK,0,True
92,eaa25994-23ba-4fa0-a4b3-54f267927e52,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,18:00,19:35,2h 35m,307 zł,KRK,LGW,0,False
93,eaa25994-23ba-4fa0-a4b3-54f267927e52,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,21:05,00:20,2h 15m,307 zł,STN,KRK,0,True
94,0d120ba5-b8f8-4fcc-8af0-409772804ada,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,17:45,19:10,2h 25m,315 zł,KRK,STN,0,False
95,0d120ba5-b8f8-4fcc-8af0-409772804ada,krakow-polska,londyn-wielka-brytania,2024-05-17,2024-05-19,21:05,00:20,2h 15m,315 zł,STN,KRK,0,True
96,45a1c83f-27bf-4d32-8ded-988aea1b4f5a,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,05:50,07:15,2h 25m,376 zł,KRK,STN,0,False
97,45a1c83f-27bf-4d32-8ded-988aea1b4f5a,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,21:05,00:20,2h 15m,376 zł,STN,KRK,0,True
98,3b6a219b-651c-4709-9860-8a8884719ce2,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,06:00,07:30,2h 30m,375 zł,KRK,LTN,0,False
99,3b6a219b-651c-4709-9860-8a8884719ce2,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,21:05,00:20,2h 15m,375 zł,STN,KRK,0,True
100,837b3d01-ecc6-49a3-8513-18fa72d7ea5d,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,05:50,07:15,2h 25m,387 zł,KRK,STN,0,False
101,837b3d01-ecc6-49a3-8513-18fa72d7ea5d,krakow-polska,londyn-wielka-brytania,2024-05-24,2024-05-26,18:05,21:20,2h 15m,387 zł,STN,KRK,0,True
102,0a8bbd82-2f92-425a-87ef-d6577711e9e4,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,05:50,07:15,2h 25m,431 zł,KRK,STN,0,False
103,0a8bbd82-2f92-425a-87ef-d6577711e9e4,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,21:05,00:20,2h 15m,431 zł,STN,KRK,0,True
104,e1e18bd8-6f9a-4240-8ad0-4ce7dc773f4f,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,05:50,07:15,2h 25m,485 zł,KRK,STN,0,False
105,e1e18bd8-6f9a-4240-8ad0-4ce7dc773f4f,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,08:25,11:40,2h 15m,485 zł,STN,KRK,0,True
106,9e330971-1832-433e-94e6-e0aa20f69d4b,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,05:50,07:15,2h 25m,494 zł,KRK,STN,0,False
107,9e330971-1832-433e-94e6-e0aa20f69d4b,krakow-polska,londyn-wielka-brytania,2024-05-31,2024-06-02,20:15,23:45,2h 30m,494 zł,LGW,KRK,0,True
108,58327263-3d46-4223-b7b5-e32d8f2bfd3e,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,06:00,07:30,2h 30m,319 zł,KRK,LTN,0,False
109,58327263-3d46-4223-b7b5-e32d8f2bfd3e,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,18:05,21:20,2h 15m,319 zł,STN,KRK,0,True
110,0e6fee80-d1cb-4169-b531-ef1da72321ad,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,06:00,07:30,2h 30m,320 zł,KRK,LTN,0,False
111,0e6fee80-d1cb-4169-b531-ef1da72321ad,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,17:25,20:45,2h 20m,320 zł,LTN,KRK,0,True
112,57e5236e-b155-4cf8-bd7a-9776c883dc78,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,06:00,07:30,2h 30m,327 zł,KRK,LTN,0,False
113,57e5236e-b155-4cf8-bd7a-9776c883dc78,krakow-polska,londyn-wielka-brytania,2024-06-07,2024-06-09,21:05,00:20,2h 15m,327 zł,STN,KRK,0,True
114,658d6b38-771b-41ed-91dd-95c7b1d999fb,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,05:50,07:15,2h 25m,293 zł,KRK,STN,0,False
115,658d6b38-771b-41ed-91dd-95c7b1d999fb,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,18:05,21:20,2h 15m,293 zł,STN,KRK,0,True
116,f35a31a7-f0a6-4171-b356-c14949f19a03,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,05:50,07:15,2h 25m,297 zł,KRK,STN,0,False
117,f35a31a7-f0a6-4171-b356-c14949f19a03,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,21:05,00:20,2h 15m,297 zł,STN,KRK,0,True
118,e023e552-1ed7-4048-b5b6-f236bf3da580,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,05:50,07:15,2h 25m,309 zł,KRK,STN,0,False
119,e023e552-1ed7-4048-b5b6-f236bf3da580,krakow-polska,londyn-wielka-brytania,2024-06-14,2024-06-16,08:25,11:40,2h 15m,309 zł,STN,KRK,0,True
120,026d39ea-9d99-4ed8-be66-fe0c24c40640,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,05:50,07:15,2h 25m,316 zł,KRK,STN,0,False
121,026d39ea-9d99-4ed8-be66-fe0c24c40640,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,21:05,00:20,2h 15m,316 zł,STN,KRK,0,True
122,0fd49242-c664-46e6-ba44-3932f2953120,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,11:35,13:00,2h 25m,326 zł,KRK,STN,0,False
123,0fd49242-c664-46e6-ba44-3932f2953120,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,21:05,00:20,2h 15m,326 zł,STN,KRK,0,True
124,cb75c0aa-d093-47e5-a73e-2d5a3dc4907b,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,12:45,14:20,2h 35m,318 zł,KRK,LTN,0,False
125,cb75c0aa-d093-47e5-a73e-2d5a3dc4907b,krakow-polska,londyn-wielka-brytania,2024-06-21,2024-06-23,17:25,20:45,2h 20m,318 zł,LTN,KRK,0,True
126,3ceba33c-71cf-4507-9ed1-1552f25cb081,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,05:50,07:15,2h 25m,355 zł,KRK,STN,0,False
127,3ceba33c-71cf-4507-9ed1-1552f25cb081,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,21:05,00:20,2h 15m,355 zł,STN,KRK,0,True
128,5d5c5116-3ac5-4a35-964f-b7e9349e7ca8,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,05:50,07:15,2h 25m,361 zł,KRK,STN,0,False
129,5d5c5116-3ac5-4a35-964f-b7e9349e7ca8,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,18:05,21:20,2h 15m,361 zł,STN,KRK,0,True
130,1b7f396c-f438-4e07-88b2-93cbbb859668,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,12:45,14:20,2h 35m,401 zł,KRK,LTN,0,False
131,1b7f396c-f438-4e07-88b2-93cbbb859668,krakow-polska,londyn-wielka-brytania,2024-06-28,2024-06-30,17:25,20:45,2h 20m,401 zł,LTN,KRK,0,True
132,0b2688d1-507e-4f74-9730-b8e86db1a971,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,05:50,07:15,2h 25m,327 zł,KRK,STN,0,False
133,0b2688d1-507e-4f74-9730-b8e86db1a971,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,21:05,00:20,2h 15m,327 zł,STN,KRK,0,True
134,1579871d-cead-4bea-b603-a9de098c427e,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,05:50,07:15,2h 25m,333 zł,KRK,STN,0,False
135,1579871d-cead-4bea-b603-a9de098c427e,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,18:05,21:20,2h 15m,333 zł,STN,KRK,0,True
136,f5a24f92-a6b8-4e58-b22e-e5c95ab27b42,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,06:00,07:30,2h 30m,351 zł,KRK,LTN,0,False
137,f5a24f92-a6b8-4e58-b22e-e5c95ab27b42,krakow-polska,londyn-wielka-brytania,2024-07-05,2024-07-07,21:05,00:20,2h 15m,351 zł,STN,KRK,0,True
138,c16a5d27-8449-45d5-93a5-054fa0022a32,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,05:50,07:15,2h 25m,379 zł,KRK,STN,0,False
139,c16a5d27-8449-45d5-93a5-054fa0022a32,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,21:05,00:20,2h 15m,379 zł,STN,KRK,0,True
140,dd4fba6f-3f5d-4573-af94-7061df86de25,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,17:45,19:10,2h 25m,383 zł,KRK,STN,0,False
141,dd4fba6f-3f5d-4573-af94-7061df86de25,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,21:05,00:20,2h 15m,383 zł,STN,KRK,0,True
142,f9b06121-961b-41d8-9855-8c69f9e95f83,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,11:35,13:00,2h 25m,389 zł,KRK,STN,0,False
143,f9b06121-961b-41d8-9855-8c69f9e95f83,krakow-polska,londyn-wielka-brytania,2024-07-12,2024-07-14,21:05,00:20,2h 15m,389 zł,STN,KRK,0,True
144,835b73af-e556-4e4c-a960-977c47347433,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,05:50,07:15,2h 25m,594 zł,KRK,STN,0,False
145,835b73af-e556-4e4c-a960-977c47347433,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,21:05,00:20,2h 15m,594 zł,STN,KRK,0,True
146,1b4ec7ab-fe25-4000-8304-9f40a6259f66,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,06:00,07:30,2h 30m,595 zł,KRK,LTN,0,False
147,1b4ec7ab-fe25-4000-8304-9f40a6259f66,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,21:05,00:20,2h 15m,595 zł,STN,KRK,0,True
148,42f4c2c4-edd7-489b-ab3c-e5abf4f93dff,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,11:35,13:00,2h 25m,608 zł,KRK,STN,0,False
149,42f4c2c4-edd7-489b-ab3c-e5abf4f93dff,krakow-polska,londyn-wielka-brytania,2024-07-19,2024-07-21,21:05,00:20,2h 15m,608 zł,STN,KRK,0,True
150,dac95345-e644-4184-b986-76cae7cde1c2,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,05:50,07:15,2h 25m,528 zł,KRK,STN,0,False
151,dac95345-e644-4184-b986-76cae7cde1c2,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,21:05,00:20,2h 15m,528 zł,STN,KRK,0,True
152,f1268042-d3f3-4b2e-84d3-9b291391ed3e,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,06:00,07:30,2h 30m,530 zł,KRK,LTN,0,False
153,f1268042-d3f3-4b2e-84d3-9b291391ed3e,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,21:05,00:20,2h 15m,530 zł,STN,KRK,0,True
154,efbc0479-faa3-4a06-bb69-4073cb346a50,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,11:35,13:00,2h 25m,574 zł,KRK,STN,0,False
155,efbc0479-faa3-4a06-bb69-4073cb346a50,krakow-polska,londyn-wielka-brytania,2024-07-26,2024-07-28,21:05,00:20,2h 15m,574 zł,STN,KRK,0,True
156,8f0a88c3-a504-4d52-a703-8f1f74a0e713,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,05:50,07:15,2h 25m,490 zł,KRK,STN,0,False
157,8f0a88c3-a504-4d52-a703-8f1f74a0e713,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,18:05,21:20,2h 15m,490 zł,STN,KRK,0,True
158,7f9c63b8-c943-4dab-9081-ca32800778fb,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,06:00,07:30,2h 30m,497 zł,KRK,LTN,0,False
159,7f9c63b8-c943-4dab-9081-ca32800778fb,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,18:05,21:20,2h 15m,497 zł,STN,KRK,0,True
160,c9533c9c-190f-4f23-8cef-bc7b74dd9924,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,11:35,13:00,2h 25m,525 zł,KRK,STN,0,False
161,c9533c9c-190f-4f23-8cef-bc7b74dd9924,krakow-polska,londyn-wielka-brytania,2024-08-02,2024-08-04,18:05,21:20,2h 15m,525 zł,STN,KRK,0,True
162,ca5268f6-ce22-46bb-ada5-00034c524949,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,05:50,07:15,2h 25m,499 zł,KRK,STN,0,False
163,ca5268f6-ce22-46bb-ada5-00034c524949,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,21:05,00:20,2h 15m,499 zł,STN,KRK,0,True
164,fa6e0cda-3263-449b-b4ad-adb6a6d9d909,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,17:45,19:10,2h 25m,559 zł,KRK,STN,0,False
165,fa6e0cda-3263-449b-b4ad-adb6a6d9d909,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,21:05,00:20,2h 15m,559 zł,STN,KRK,0,True
166,93a9c885-ab4d-4f1e-afbd-684cb0e545c0,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,05:50,07:15,2h 25m,610 zł,KRK,STN,0,False
167,93a9c885-ab4d-4f1e-afbd-684cb0e545c0,krakow-polska,londyn-wielka-brytania,2024-08-09,2024-08-11,08:25,11:40,2h 15m,610 zł,STN,KRK,0,True
168,4bf33095-e8ed-43a7-a4a3-ccd19b427145,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,06:00,07:30,2h 30m,547 zł,KRK,LTN,0,False
169,4bf33095-e8ed-43a7-a4a3-ccd19b427145,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,18:05,21:20,2h 15m,547 zł,STN,KRK,0,True
170,b577af13-6c75-4524-9566-564d9a0ebbf1,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,06:00,07:30,2h 30m,573 zł,KRK,LTN,0,False
171,b577af13-6c75-4524-9566-564d9a0ebbf1,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,17:25,20:45,2h 20m,573 zł,LTN,KRK,0,True
172,2a2a2fb2-4507-40e5-b644-1bf0cc902b5b,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,06:00,07:30,2h 30m,576 zł,KRK,LTN,0,False
173,2a2a2fb2-4507-40e5-b644-1bf0cc902b5b,krakow-polska,londyn-wielka-brytania,2024-08-16,2024-08-18,21:05,00:20,2h 15m,576 zł,STN,KRK,0,True
174,c56e408d-598c-464f-b8a9-0133f5759782,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,06:00,07:30,2h 30m,605 zł,KRK,LTN,0,False
175,c56e408d-598c-464f-b8a9-0133f5759782,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,21:05,00:20,2h 15m,605 zł,STN,KRK,0,True
176,9d468edf-ed81-4559-9f74-ad620ffd825f,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,06:00,07:30,2h 30m,631 zł,KRK,LTN,0,False
177,9d468edf-ed81-4559-9f74-ad620ffd825f,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,08:25,11:40,2h 15m,631 zł,STN,KRK,0,True
178,db0681cb-b638-41f0-a591-40307c1816c0,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,06:00,07:30,2h 30m,629 zł,KRK,LTN,0,False
179,db0681cb-b638-41f0-a591-40307c1816c0,krakow-polska,londyn-wielka-brytania,2024-08-23,2024-08-25,17:25,20:45,2h 20m,629 zł,LTN,KRK,0,True
0,5bf23b35-e311-4ee7-b41c-01b50bf02234,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,08:10,15:40,7h 30m,568 zł,KRK,BCN,1,False
1,5bf23b35-e311-4ee7-b41c-01b50bf02234,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,09:30,12:30,3h,568 zł,BCN,KRK,0,True
2,27d3267b-f2ff-4400-b719-08a14882edd1,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,09:40,12:25,2h 45m,826 zł,KRK,BCN,0,False
3,27d3267b-f2ff-4400-b719-08a14882edd1,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,09:30,12:30,3h,826 zł,BCN,KRK,0,True
4,a0b25797-980b-4cae-bcdf-f6c6ef0e855b,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,08:10,15:40,7h 30m,633 zł,KRK,BCN,1,False
5,a0b25797-980b-4cae-bcdf-f6c6ef0e855b,krakow-polska,barcelona-hiszpania,2024-02-02,2024-02-04,06:50,11:15,4h 25m,633 zł,BCN,KRK,1,True
6,06198905-f329-451a-b6ff-708e027773a5,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,09:40,12:25,2h 45m,826 zł,KRK,BCN,0,False
7,06198905-f329-451a-b6ff-708e027773a5,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,09:30,12:30,3h,826 zł,BCN,KRK,0,True
8,45857314-0a94-437c-bfae-27bc5e7cf00c,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,09:40,12:25,2h 45m,828 zł,KRK,BCN,0,False
9,45857314-0a94-437c-bfae-27bc5e7cf00c,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,06:50,11:15,4h 25m,828 zł,BCN,KRK,1,True
10,1a771fb0-dabe-4e5a-91be-906173b00782,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,14:55,21:00,6h 05m,869 zł,KRK,BCN,1,False
11,1a771fb0-dabe-4e5a-91be-906173b00782,krakow-polska,barcelona-hiszpania,2024-02-09,2024-02-11,09:30,12:30,3h,869 zł,BCN,KRK,0,True
12,23f53ae4-6f78-4193-93ec-2d36a8460536,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,09:40,12:25,2h 45m,887 zł,KRK,BCN,0,False
13,23f53ae4-6f78-4193-93ec-2d36a8460536,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,09:30,12:30,3h,887 zł,BCN,KRK,0,True
14,4589732d-d15a-4f42-8193-5978fef4319b,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,09:40,12:25,2h 45m,928 zł,KRK,BCN,0,False
15,4589732d-d15a-4f42-8193-5978fef4319b,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,20:50,23:45,2h 55m,928 zł,BCN,KRK,0,True
16,e813adc1-8178-41cf-a440-01422e784f8b,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,08:10,15:40,7h 30m,863 zł,KRK,BCN,1,False
17,e813adc1-8178-41cf-a440-01422e784f8b,krakow-polska,barcelona-hiszpania,2024-02-16,2024-02-18,09:30,12:30,3h,863 zł,BCN,KRK,0,True
18,26b80328-3a7a-4d9b-9545-2dcf80a738cb,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,09:40,12:25,2h 45m,613 zł,KRK,BCN,0,False
19,26b80328-3a7a-4d9b-9545-2dcf80a738cb,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,09:30,12:30,3h,613 zł,BCN,KRK,0,True
20,6c59737b-9c89-4da7-a948-43367ed9fd8a,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,09:40,12:25,2h 45m,673 zł,KRK,BCN,0,False
21,6c59737b-9c89-4da7-a948-43367ed9fd8a,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,06:50,11:15,4h 25m,673 zł,BCN,KRK,1,True
22,314e7756-1f47-4dce-a385-bb0f65a9a4cd,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,09:40,12:25,2h 45m,748 zł,KRK,BCN,0,False
23,314e7756-1f47-4dce-a385-bb0f65a9a4cd,krakow-polska,barcelona-hiszpania,2024-02-23,2024-02-25,20:50,23:45,2h 55m,748 zł,BCN,KRK,0,True
24,a553eebc-c325-4ffd-9af8-3e397a17e176,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,09:40,12:25,2h 45m,482 zł,KRK,BCN,0,False
25,a553eebc-c325-4ffd-9af8-3e397a17e176,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,09:30,12:30,3h,482 zł,BCN,KRK,0,True
26,932c2a8c-3798-4fe1-a9b0-63b66308aa70,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,09:40,12:25,2h 45m,528 zł,KRK,BCN,0,False
27,932c2a8c-3798-4fe1-a9b0-63b66308aa70,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,20:50,23:45,2h 55m,528 zł,BCN,KRK,0,True
28,9ec8873e-0d35-4d01-a79c-e979bc0218e3,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,14:55,21:00,6h 05m,577 zł,KRK,BCN,1,False
29,9ec8873e-0d35-4d01-a79c-e979bc0218e3,krakow-polska,barcelona-hiszpania,2024-03-01,2024-03-03,09:30,12:30,3h,577 zł,BCN,KRK,0,True
30,92f018a8-1e2b-4ae2-aed9-eba3a430b13b,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,09:40,12:25,2h 45m,708 zł,KRK,BCN,0,False
31,92f018a8-1e2b-4ae2-aed9-eba3a430b13b,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,09:30,12:30,3h,708 zł,BCN,KRK,0,True
32,8c085ce1-c61d-48e4-8cb2-184ae0d6b19d,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,08:10,15:40,7h 30m,588 zł,KRK,BCN,1,False
33,8c085ce1-c61d-48e4-8cb2-184ae0d6b19d,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,09:30,12:30,3h,588 zł,BCN,KRK,0,True
34,b701171d-c0db-435c-8807-351cf1bbaf91,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,09:40,12:25,2h 45m,809 zł,KRK,BCN,0,False
35,b701171d-c0db-435c-8807-351cf1bbaf91,krakow-polska,barcelona-hiszpania,2024-03-08,2024-03-10,20:50,23:45,2h 55m,809 zł,BCN,KRK,0,True
36,d1bcb440-f4cb-427d-910a-f38b9d84c0a6,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,15:10,21:15,6h 05m,603 zł,KRK,BCN,1,False
37,d1bcb440-f4cb-427d-910a-f38b9d84c0a6,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,09:30,12:30,3h,603 zł,BCN,KRK,0,True
38,b5125f35-6f7a-41d3-a94f-22ae7fcf1850,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,09:40,12:25,2h 45m,752 zł,KRK,BCN,0,False
39,b5125f35-6f7a-41d3-a94f-22ae7fcf1850,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,09:30,12:30,3h,752 zł,BCN,KRK,0,True
40,7bfbf034-a83d-4f09-a41a-33c95a71432a,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,14:55,21:00,6h 05m,641 zł,KRK,BCN,1,False
41,7bfbf034-a83d-4f09-a41a-33c95a71432a,krakow-polska,barcelona-hiszpania,2024-03-15,2024-03-17,09:30,12:30,3h,641 zł,BCN,KRK,0,True
42,917028df-3b26-4f3d-8762-bcf28cba83ec,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,09:40,12:25,2h 45m,800 zł,KRK,BCN,0,False
43,917028df-3b26-4f3d-8762-bcf28cba83ec,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,09:30,12:30,3h,800 zł,BCN,KRK,0,True
44,e6ab0230-a6ac-4b25-96a1-d6acc9ef43f7,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,09:40,12:25,2h 45m,806 zł,KRK,BCN,0,False
45,e6ab0230-a6ac-4b25-96a1-d6acc9ef43f7,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,09:10,14:05,4h 55m,806 zł,BCN,KRK,1,True
46,de25a2a0-5726-4653-a261-b6ffc4a66c88,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,09:40,12:25,2h 45m,902 zł,KRK,BCN,0,False
47,de25a2a0-5726-4653-a261-b6ffc4a66c88,krakow-polska,barcelona-hiszpania,2024-03-22,2024-03-24,20:50,23:45,2h 55m,902 zł,BCN,KRK,0,True
48,ec8ffa5f-8e48-41b0-a2a4-070a2dda1819,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,09:40,12:25,2h 45m,766 zł,KRK,BCN,0,False
49,ec8ffa5f-8e48-41b0-a2a4-070a2dda1819,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,09:50,12:40,2h 50m,766 zł,BCN,KRK,0,True
50,5bbf4d17-151c-46be-ba01-c9dd4f01e373,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,09:40,12:25,2h 45m,775 zł,KRK,BCN,0,False
51,5bbf4d17-151c-46be-ba01-c9dd4f01e373,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,16:15,23:25,7h 10m,775 zł,BCN,KRK,1,True
52,6693c065-4f97-4992-b71d-c9144a091070,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,09:40,12:25,2h 45m,871 zł,KRK,BCN,0,False
53,6693c065-4f97-4992-b71d-c9144a091070,krakow-polska,barcelona-hiszpania,2024-03-29,2024-03-31,11:45,17:00,5h 15m,871 zł,BCN,KRK,1,True
54,3da196e3-1f14-4191-9599-c5c346f3674a,krakow-polska,barcelona-hiszpania,2024-04-05,2024-04-07,06:20,09:05,2h 45m,653 zł,KRK,BCN,0,False
